id;membership_id;invoice_date;amount_due
87699;6210;2000-03-01;45
87700;6211;1998-03-01;45
87701;6211;1999-03-01;45
87702;6211;2000-03-01;45
87703;6211;2001-03-01;45
87704;6211;2002-03-01;45
87705;6211;2003-03-01;45
87706;6211;2004-03-01;45
87707;6211;2005-03-01;45
87708;6211;2006-03-01;45
87709;6211;2007-03-01;45
87710;6211;2008-03-01;45
87711;6211;2009-03-01;45
87712;6211;2010-03-01;45
87713;6211;2011-03-01;45
87714;6211;2012-03-01;45
87715;6211;2013-03-01;45
87716;6211;2014-03-01;45
87717;6211;2015-03-01;45
87718;6211;2016-03-01;45
87719;6211;2017-03-01;45
87720;6211;2018-03-01;45
87721;6212;2000-03-01;45
87722;6212;2001-03-01;45
87723;6212;2002-03-01;45
87724;6212;2003-03-01;45
87725;6212;2004-03-01;45
87726;6212;2005-03-01;45
87727;6212;2006-03-01;45
87728;6212;2007-03-01;45
87729;6212;2008-03-01;45
87730;6212;2009-03-01;45
87731;6212;2010-03-01;45
87732;6212;2011-03-01;45
87733;6212;2012-03-01;45
87734;6212;2013-03-01;45
87735;6212;2014-03-01;45
87736;6212;2015-03-01;45
87737;6212;2016-03-01;45
87738;6212;2017-03-01;45
87739;6212;2018-03-01;45
87740;6213;1977-03-01;0
87741;6213;1978-03-01;0
87742;6213;1979-03-01;0
87743;6213;1980-03-01;0
87744;6213;1981-03-01;0
87745;6213;1982-03-01;0
87746;6213;1983-03-01;0
87747;6213;1984-03-01;0
87748;6213;1985-03-01;0
87749;6213;1986-03-01;0
87750;6213;1987-03-01;0
87751;6213;1988-03-01;0
87752;6213;1989-03-01;0
87753;6213;1990-03-01;0
87754;6213;1991-03-01;0
87755;6213;1992-03-01;0
87756;6213;1993-03-01;0
87757;6213;1994-03-01;0
87758;6213;1995-03-01;0
87759;6213;1996-03-01;0
87760;6213;1997-03-01;0
87761;6213;1998-03-01;0
87762;6213;1999-03-01;0
87763;6213;2000-03-01;0
87764;6213;2001-03-01;0
87765;6213;2002-03-01;0
87766;6213;2003-03-01;0
87767;6213;2004-03-01;0
87768;6213;2005-03-01;0
87769;6213;2006-03-01;0
87770;6213;2007-03-01;0
87771;6213;2008-03-01;0
87772;6213;2009-03-01;0
87773;6213;2010-03-01;0
87774;6213;2011-03-01;0
87775;6213;2012-03-01;0
87776;6213;2013-03-01;0
87777;6213;2014-03-01;0
87778;6213;2015-03-01;0
87779;6213;2016-03-01;0
87780;6213;2017-03-01;0
87781;6213;2018-03-01;0
87782;6214;2005-03-01;45
87783;6214;2006-03-01;45
87784;6214;2007-03-01;45
87785;6214;2008-03-01;45
87786;6214;2009-03-01;45
87787;6214;2010-03-01;45
87788;6214;2011-03-01;45
87789;6214;2012-03-01;45
87790;6214;2013-03-01;45
87791;6214;2014-03-01;45
87792;6214;2015-03-01;45
87793;6214;2016-03-01;45
87794;6214;2017-03-01;45
87795;6214;2018-03-01;45
87796;6215;2005-03-01;45
87797;6215;2006-03-01;45
87798;6215;2007-03-01;45
87799;6215;2008-03-01;45
87800;6215;2009-03-01;45
87801;6215;2010-03-01;45
87802;6215;2011-03-01;45
87803;6215;2012-03-01;45
87804;6215;2013-03-01;45
87805;6215;2014-03-01;45
87806;6215;2015-03-01;45
87807;6215;2016-03-01;45
87808;6215;2017-03-01;45
87809;6215;2018-03-01;45
87810;6216;2013-03-01;20
87811;6216;2014-03-01;20
87812;6216;2015-03-01;20
87813;6216;2016-03-01;20
87814;6216;2017-03-01;20
87815;6216;2018-03-01;20
87816;6217;2008-03-01;45
87817;6217;2009-03-01;45
87818;6217;2010-03-01;45
87819;6217;2011-03-01;45
87820;6217;2012-03-01;45
87821;6217;2013-03-01;45
87822;6217;2014-03-01;45
87823;6217;2015-03-01;45
87824;6217;2016-03-01;45
87825;6217;2017-03-01;45
87826;6218;1995-03-01;45
87827;6218;1996-03-01;45
87828;6218;1997-03-01;45
87829;6218;1998-03-01;45
87830;6218;1999-03-01;45
87831;6218;2000-03-01;45
87832;6218;2001-03-01;45
87833;6218;2002-03-01;45
87834;6218;2003-03-01;45
87835;6218;2004-03-01;45
87836;6218;2005-03-01;45
87837;6218;2006-03-01;45
87838;6218;2007-03-01;45
87839;6218;2008-03-01;45
87840;6218;2009-03-01;45
87841;6218;2010-03-01;45
87842;6218;2011-03-01;45
87843;6218;2012-03-01;45
87844;6218;2013-03-01;45
87845;6218;2014-03-01;45
87846;6218;2015-03-01;45
87847;6218;2016-03-01;45
87848;6218;2017-03-01;45
87849;6218;2018-03-01;45
87850;6219;1995-03-01;45
87851;6219;1996-03-01;45
87852;6219;1997-03-01;45
87853;6219;1998-03-01;45
87854;6219;1999-03-01;45
87855;6219;2000-03-01;45
87856;6219;2001-03-01;45
87857;6219;2002-03-01;45
87858;6219;2003-03-01;45
87859;6219;2004-03-01;45
87860;6219;2005-03-01;45
87861;6219;2006-03-01;45
87862;6219;2007-03-01;45
87863;6219;2008-03-01;45
87864;6219;2009-03-01;45
87865;6219;2010-03-01;45
87866;6219;2011-03-01;45
87867;6219;2012-03-01;45
87868;6219;2013-03-01;45
87869;6219;2014-03-01;45
87870;6219;2015-03-01;45
87871;6219;2016-03-01;45
87872;6219;2017-03-01;45
87873;6219;2018-03-01;45
87874;6220;2010-03-01;45
87875;6220;2011-03-01;45
87876;6220;2012-03-01;45
87877;6220;2013-03-01;45
87878;6220;2014-03-01;45
87879;6220;2015-03-01;45
87880;6220;2016-03-01;45
87881;6220;2017-03-01;45
87882;6220;2018-03-01;45
87883;6221;2016-03-01;20
87884;6221;2017-03-01;20
87885;6221;2018-03-01;20
87886;6222;1995-03-01;45
87887;6222;1996-03-01;45
87888;6222;1997-03-01;45
87889;6222;1998-03-01;45
87890;6222;1999-03-01;45
87891;6222;2000-03-01;45
87892;6222;2001-03-01;45
87893;6222;2002-03-01;45
87894;6222;2003-03-01;45
87895;6222;2004-03-01;45
87896;6222;2005-03-01;45
87897;6222;2006-03-01;45
87898;6222;2007-03-01;45
87899;6222;2008-03-01;45
87900;6222;2009-03-01;45
87901;6222;2010-03-01;45
87902;6222;2011-03-01;45
87903;6222;2012-03-01;45
87904;6222;2013-03-01;45
87905;6222;2014-03-01;45
87906;6222;2015-03-01;45
87907;6222;2016-03-01;45
87908;6222;2017-03-01;45
87909;6222;2018-03-01;45
87910;6223;2012-03-01;45
87911;6223;2013-03-01;45
87912;6223;2014-03-01;45
87913;6223;2015-03-01;45
87914;6223;2016-03-01;45
87915;6223;2017-03-01;45
87916;6224;1999-03-01;45
87917;6224;2000-03-01;45
87918;6224;2001-03-01;45
87919;6224;2002-03-01;45
87920;6224;2003-03-01;45
87921;6224;2004-03-01;45
87922;6224;2005-03-01;45
87923;6224;2006-03-01;45
87924;6224;2007-03-01;45
87925;6224;2008-03-01;45
87926;6224;2009-03-01;45
87927;6224;2010-03-01;45
87928;6224;2011-03-01;45
87929;6224;2012-03-01;45
87930;6224;2013-03-01;45
87931;6224;2014-03-01;45
87932;6224;2015-03-01;45
87933;6224;2016-03-01;45
87934;6224;2017-03-01;45
87935;6224;2018-03-01;45
87936;6225;1984-03-01;45
87937;6225;1985-03-01;45
87938;6225;1986-03-01;45
87939;6225;1987-03-01;45
87940;6225;1988-03-01;45
87941;6225;1989-03-01;45
87942;6225;1990-03-01;45
87943;6225;1991-03-01;45
87944;6225;1992-03-01;45
87945;6225;1993-03-01;45
87946;6225;1994-03-01;45
87947;6225;1995-03-01;45
87948;6225;1996-03-01;45
87949;6225;1997-03-01;45
87950;6225;1998-03-01;45
87951;6225;1999-03-01;45
87952;6225;2000-03-01;45
87953;6225;2001-03-01;45
87954;6225;2002-03-01;45
87955;6225;2003-03-01;45
87956;6225;2004-03-01;45
87957;6225;2005-03-01;45
87958;6225;2006-03-01;45
87959;6225;2007-03-01;45
87960;6225;2008-03-01;45
87961;6225;2009-03-01;45
87962;6225;2010-03-01;45
87963;6225;2011-03-01;45
87964;6225;2012-03-01;45
87965;6225;2013-03-01;45
87966;6225;2014-03-01;45
87967;6225;2015-03-01;45
87968;6225;2016-03-01;45
87969;6225;2017-03-01;45
87970;6225;2018-03-01;45
87971;6226;2011-03-01;20
87972;6226;2012-03-01;20
87973;6226;2013-03-01;20
87974;6226;2014-03-01;20
87975;6226;2015-03-01;20
87976;6226;2016-03-01;20
87977;6226;2017-03-01;20
87978;6226;2018-03-01;20
87979;6227;2008-03-01;45
87980;6227;2009-03-01;45
87981;6227;2010-03-01;45
87982;6229;1982-03-01;45
87983;6229;1983-03-01;45
87984;6229;1984-03-01;45
87985;6229;1985-03-01;45
87986;6229;1986-03-01;45
87987;6229;1987-03-01;45
87988;6229;1988-03-01;45
87989;6229;1989-03-01;45
87990;6229;1990-03-01;45
87991;6229;1991-03-01;45
87992;6229;1992-03-01;45
87993;6229;1993-03-01;45
87994;6229;1994-03-01;45
87995;6229;1995-03-01;45
87996;6229;1996-03-01;45
87997;6229;1997-03-01;45
87998;6229;1998-03-01;45
87999;6229;1999-03-01;45
88000;6229;2000-03-01;45
88001;6229;2001-03-01;45
88002;6229;2002-03-01;45
88003;6229;2003-03-01;45
88004;6229;2004-03-01;45
88005;6229;2005-03-01;45
88006;6229;2006-03-01;45
88007;6229;2007-03-01;45
88008;6229;2008-03-01;45
88009;6229;2009-03-01;45
88010;6229;2010-03-01;45
88011;6229;2011-03-01;45
88012;6229;2012-03-01;45
88013;6229;2013-03-01;45
88014;6229;2014-03-01;45
88015;6229;2015-03-01;45
88016;6229;2016-03-01;45
88017;6229;2017-03-01;45
88018;6229;2018-03-01;45
88019;6230;2012-03-01;45
88020;6230;2013-03-01;45
88021;6230;2014-03-01;45
88022;6230;2015-03-01;45
88023;6230;2016-03-01;45
88024;6230;2017-03-01;45
88025;6230;2018-03-01;45
88026;6231;2017-03-01;15
88027;6231;2018-03-01;15
88028;6232;2018-03-01;45
88029;6233;2017-03-01;25
88030;6233;2018-03-01;25
88031;6234;2013-03-01;45
88032;6234;2014-03-01;45
88033;6234;2015-03-01;45
88034;6234;2016-03-01;45
88035;6234;2017-03-01;45
88036;6234;2018-03-01;45
88037;6235;1993-03-01;45
88038;6235;1994-03-01;45
88039;6235;1995-03-01;45
88040;6235;1996-03-01;45
88041;6235;1997-03-01;45
88042;6235;1998-03-01;45
88043;6235;1999-03-01;45
88044;6235;2000-03-01;45
88045;6235;2001-03-01;45
88046;6235;2002-03-01;45
88047;6235;2003-03-01;45
88048;6235;2004-03-01;45
88049;6235;2005-03-01;45
88050;6235;2006-03-01;45
88051;6235;2007-03-01;45
88052;6235;2008-03-01;45
88053;6235;2009-03-01;45
88054;6235;2010-03-01;45
88055;6235;2011-03-01;45
88056;6235;2012-03-01;45
88057;6235;2013-03-01;45
88058;6235;2014-03-01;45
88059;6235;2015-03-01;45
88060;6235;2016-03-01;45
88061;6235;2017-03-01;45
88062;6235;2018-03-01;45
88063;6236;2016-03-01;15
88064;6236;2017-03-01;15
88065;6236;2018-03-01;15
88066;6237;2018-03-01;20
88067;6238;2009-03-01;45
88068;6238;2010-03-01;45
88069;6238;2011-03-01;45
88070;6238;2012-03-01;45
88071;6238;2013-03-01;45
88072;6238;2014-03-01;45
88073;6238;2015-03-01;45
88074;6238;2016-03-01;45
88075;6238;2017-03-01;45
88076;6238;2018-03-01;45
88077;6239;1995-03-01;45
88078;6239;1996-03-01;45
88079;6239;1997-03-01;45
88080;6239;1998-03-01;45
88081;6239;1999-03-01;45
88082;6239;2000-03-01;45
88083;6239;2001-03-01;45
88084;6239;2002-03-01;45
88085;6239;2003-03-01;45
88086;6239;2004-03-01;45
88087;6239;2005-03-01;45
88088;6239;2006-03-01;45
88089;6239;2007-03-01;45
88090;6239;2008-03-01;45
88091;6239;2009-03-01;45
88092;6239;2010-03-01;45
88093;6239;2011-03-01;45
88094;6239;2012-03-01;45
88095;6239;2013-03-01;45
88096;6239;2014-03-01;45
88097;6239;2015-03-01;45
88098;6239;2016-03-01;45
88099;6239;2017-03-01;45
88100;6239;2018-03-01;45
88101;6240;2007-03-01;45
88102;6240;2008-03-01;45
88103;6240;2009-03-01;45
88104;6240;2010-03-01;45
88105;6240;2011-03-01;45
88106;6240;2012-03-01;45
88107;6240;2013-03-01;45
88108;6240;2014-03-01;45
88109;6240;2015-03-01;45
88110;6240;2016-03-01;45
88111;6240;2017-03-01;45
88112;6240;2018-03-01;45
88113;6241;2004-03-01;45
88114;6241;2005-03-01;45
88115;6241;2006-03-01;45
88116;6241;2007-03-01;45
88117;6241;2008-03-01;45
88118;6241;2009-03-01;45
88119;6241;2010-03-01;45
88120;6241;2011-03-01;45
88121;6241;2012-03-01;45
88122;6241;2013-03-01;45
88123;6241;2014-03-01;45
88124;6241;2015-03-01;45
88125;6241;2016-03-01;45
88126;6241;2017-03-01;45
88127;6241;2018-03-01;45
88128;6242;2002-03-01;45
88129;6242;2003-03-01;45
88130;6242;2004-03-01;45
88131;6242;2005-03-01;45
88132;6242;2006-03-01;45
88133;6242;2007-03-01;45
88134;6242;2008-03-01;45
88135;6242;2009-03-01;45
88136;6242;2010-03-01;45
88137;6242;2011-03-01;45
88138;6242;2012-03-01;45
88139;6242;2013-03-01;45
88140;6242;2014-03-01;45
88141;6242;2015-03-01;45
88142;6242;2016-03-01;45
88143;6242;2017-03-01;45
88144;6242;2018-03-01;45
88145;6243;2014-03-01;20
88146;6243;2015-03-01;20
88147;6243;2016-03-01;20
88148;6243;2017-03-01;20
88149;6243;2018-03-01;20
88150;6244;2018-03-01;20
88151;6245;2007-03-01;20
88152;6245;2008-03-01;20
88153;6245;2009-03-01;20
88154;6245;2010-03-01;20
88155;6245;2011-03-01;20
88156;6245;2012-03-01;20
88157;6245;2013-03-01;20
88158;6245;2014-03-01;20
88159;6245;2015-03-01;20
88160;6245;2016-03-01;20
88161;6245;2017-03-01;20
88162;6245;2018-03-01;20
88163;6247;2005-03-01;45
88164;6247;2006-03-01;45
88165;6247;2007-03-01;45
88166;6247;2008-03-01;45
88167;6248;1990-03-01;45
88168;6248;1991-03-01;45
88169;6248;1992-03-01;45
88170;6248;1993-03-01;45
88171;6248;1994-03-01;45
88172;6248;1995-03-01;45
88173;6248;1996-03-01;45
88174;6248;1997-03-01;45
88175;6248;1998-03-01;45
88176;6248;1999-03-01;45
88177;6248;2000-03-01;45
88178;6248;2001-03-01;45
88179;6248;2002-03-01;45
88180;6248;2003-03-01;45
88181;6248;2004-03-01;45
88182;6248;2005-03-01;45
88183;6248;2006-03-01;45
88184;6248;2007-03-01;45
88185;6248;2008-03-01;45
88186;6248;2009-03-01;45
88187;6248;2010-03-01;45
88188;6248;2011-03-01;45
88189;6248;2012-03-01;45
88190;6248;2013-03-01;45
88191;6248;2014-03-01;45
88192;6248;2015-03-01;45
88193;6248;2016-03-01;45
88194;6248;2017-03-01;45
88195;6248;2018-03-01;45
88196;6249;2016-03-01;45
88197;6249;2017-03-01;45
88198;6249;2018-03-01;45
88199;6251;2014-03-01;20
88200;6251;2015-03-01;20
88201;6251;2016-03-01;20
88202;6251;2017-03-01;20
88203;6251;2018-03-01;20
88204;6252;1989-03-01;25
88205;6252;1990-03-01;25
88206;6252;1991-03-01;25
88207;6252;1992-03-01;25
88208;6252;1993-03-01;25
88209;6252;1994-03-01;25
88210;6252;1995-03-01;25
88211;6252;1996-03-01;25
88212;6252;1997-03-01;25
88213;6252;1998-03-01;25
88214;6252;1999-03-01;25
88215;6252;2000-03-01;25
88216;6252;2001-03-01;25
88217;6252;2002-03-01;25
88218;6252;2003-03-01;25
88219;6252;2004-03-01;25
88220;6252;2005-03-01;25
88221;6252;2006-03-01;25
88222;6252;2007-03-01;25
88223;6252;2008-03-01;25
88224;6252;2009-03-01;25
88225;6252;2010-03-01;25
88226;6252;2011-03-01;25
88227;6252;2012-03-01;25
88228;6252;2013-03-01;25
88229;6252;2014-03-01;25
88230;6252;2015-03-01;25
88231;6252;2016-03-01;25
88232;6252;2017-03-01;25
88233;6252;2018-03-01;25
88234;6253;2018-03-01;45
88235;6254;1997-03-01;25
88236;6254;1998-03-01;25
88237;6254;1999-03-01;25
88238;6254;2000-03-01;25
88239;6254;2001-03-01;25
88240;6254;2002-03-01;25
88241;6254;2003-03-01;25
88242;6254;2004-03-01;25
88243;6254;2005-03-01;25
88244;6254;2006-03-01;25
88245;6254;2007-03-01;25
88246;6254;2008-03-01;25
88247;6254;2009-03-01;25
88248;6254;2010-03-01;25
88249;6254;2011-03-01;25
88250;6254;2012-03-01;25
88251;6254;2013-03-01;25
88252;6254;2014-03-01;25
88253;6254;2015-03-01;25
88254;6254;2016-03-01;25
88255;6254;2017-03-01;25
88256;6254;2018-03-01;25
88257;6255;2016-03-01;45
88258;6255;2017-03-01;45
88259;6255;2018-03-01;45
88260;6256;2009-03-01;0
88261;6256;2010-03-01;0
88262;6256;2011-03-01;0
88263;6256;2012-03-01;0
88264;6256;2013-03-01;0
88265;6256;2014-03-01;0
88266;6256;2015-03-01;0
88267;6256;2016-03-01;0
88268;6256;2017-03-01;0
88269;6256;2018-03-01;0
88270;6257;2014-03-01;45
88271;6257;2015-03-01;45
88272;6257;2016-03-01;45
88273;6257;2017-03-01;45
88274;6257;2018-03-01;45
88275;6258;2010-03-01;45
88276;6258;2011-03-01;45
88277;6258;2012-03-01;45
88278;6259;2009-03-01;20
88279;6259;2010-03-01;20
88280;6259;2011-03-01;20
88281;6259;2012-03-01;20
88282;6259;2013-03-01;20
88283;6259;2014-03-01;20
88284;6259;2015-03-01;20
88285;6259;2016-03-01;20
88286;6259;2017-03-01;20
88287;6259;2018-03-01;20
88288;6261;1995-03-01;45
88289;6261;1996-03-01;45
88290;6261;1997-03-01;45
88291;6261;1998-03-01;45
88292;6261;1999-03-01;45
88293;6261;2000-03-01;45
88294;6261;2001-03-01;45
88295;6261;2002-03-01;45
88296;6261;2003-03-01;45
88297;6261;2004-03-01;45
88298;6261;2005-03-01;45
88299;6263;2007-03-01;20
88300;6263;2008-03-01;20
88301;6263;2009-03-01;20
88302;6263;2010-03-01;20
88303;6263;2011-03-01;20
88304;6263;2012-03-01;20
88305;6263;2013-03-01;20
88306;6263;2014-03-01;20
88307;6263;2015-03-01;20
88308;6263;2016-03-01;20
88309;6263;2017-03-01;20
88310;6263;2018-03-01;20
88311;6264;2010-03-01;45
88312;6264;2011-03-01;45
88313;6264;2012-03-01;45
88314;6264;2013-03-01;45
88315;6265;1993-03-01;45
88316;6265;1994-03-01;45
88317;6265;1995-03-01;45
88318;6265;1996-03-01;45
88319;6265;1997-03-01;45
88320;6265;1998-03-01;45
88321;6265;1999-03-01;45
88322;6265;2000-03-01;45
88323;6265;2001-03-01;45
88324;6265;2002-03-01;45
88325;6265;2003-03-01;45
88326;6265;2004-03-01;45
88327;6265;2005-03-01;45
88328;6265;2006-03-01;45
88329;6265;2007-03-01;45
88330;6265;2008-03-01;45
88331;6265;2009-03-01;45
88332;6265;2010-03-01;45
88333;6265;2011-03-01;45
88334;6265;2012-03-01;45
88335;6265;2013-03-01;45
88336;6265;2014-03-01;45
88337;6265;2015-03-01;45
88338;6265;2016-03-01;45
88339;6265;2017-03-01;45
88340;6265;2018-03-01;45
88341;6266;1980-03-01;45
88342;6266;1981-03-01;45
88343;6266;1982-03-01;45
88344;6266;1983-03-01;45
88345;6266;1984-03-01;45
88346;6266;1985-03-01;45
88347;6266;1986-03-01;45
88348;6266;1987-03-01;45
88349;6266;1988-03-01;45
88350;6266;1989-03-01;45
88351;6266;1990-03-01;45
88352;6266;1991-03-01;45
88353;6266;1992-03-01;45
88354;6266;1993-03-01;45
88355;6266;1994-03-01;45
88356;6266;1995-03-01;45
88357;6266;1996-03-01;45
88358;6266;1997-03-01;45
88359;6266;1998-03-01;45
88360;6266;1999-03-01;45
88361;6266;2000-03-01;45
88362;6266;2001-03-01;45
88363;6266;2002-03-01;45
88364;6266;2003-03-01;45
88365;6266;2004-03-01;45
88366;6266;2005-03-01;45
88367;6266;2006-03-01;45
88368;6266;2007-03-01;45
88369;6266;2008-03-01;45
88370;6266;2009-03-01;45
88371;6266;2010-03-01;45
88372;6266;2011-03-01;45
88373;6266;2012-03-01;45
88374;6266;2013-03-01;45
88375;6266;2014-03-01;45
88376;6266;2015-03-01;45
88377;6266;2016-03-01;45
88378;6266;2017-03-01;45
88379;6266;2018-03-01;45
88380;6267;2009-03-01;20
88381;6267;2010-03-01;20
88382;6267;2011-03-01;20
88383;6267;2012-03-01;20
88384;6267;2013-03-01;20
88385;6267;2014-03-01;20
88386;6267;2015-03-01;20
88387;6267;2016-03-01;20
88388;6267;2017-03-01;20
88389;6267;2018-03-01;20
88390;6268;2011-03-01;0
88391;6268;2012-03-01;0
88392;6268;2013-03-01;0
88393;6268;2014-03-01;0
88394;6268;2015-03-01;0
88395;6268;2016-03-01;0
88396;6268;2017-03-01;0
88397;6268;2018-03-01;0
88398;6269;2004-03-01;45
88399;6269;2005-03-01;45
88400;6269;2006-03-01;45
88401;6269;2007-03-01;45
88402;6269;2008-03-01;45
88403;6269;2009-03-01;45
88404;6269;2010-03-01;45
88405;6269;2011-03-01;45
88406;6269;2012-03-01;45
88407;6269;2013-03-01;45
88408;6269;2014-03-01;45
88409;6269;2015-03-01;45
88410;6269;2016-03-01;45
88411;6269;2017-03-01;45
88412;6269;2018-03-01;45
88413;6270;2010-03-01;45
88414;6270;2011-03-01;45
88415;6270;2012-03-01;45
88416;6270;2013-03-01;45
88417;6270;2014-03-01;45
88418;6270;2015-03-01;45
88419;6270;2016-03-01;45
88420;6270;2017-03-01;45
88421;6270;2018-03-01;45
88422;6271;2012-03-01;45
88423;6271;2013-03-01;45
88424;6271;2014-03-01;45
88425;6271;2015-03-01;45
88426;6271;2016-03-01;45
88427;6271;2017-03-01;45
88428;6271;2018-03-01;45
88429;6272;2011-03-01;0
88430;6272;2012-03-01;0
88431;6272;2013-03-01;0
88432;6272;2014-03-01;0
88433;6272;2015-03-01;0
88434;6272;2016-03-01;0
88435;6272;2017-03-01;0
88436;6272;2018-03-01;0
88437;6273;2004-03-01;45
88438;6273;2005-03-01;45
88439;6273;2006-03-01;45
88440;6273;2007-03-01;45
88441;6273;2008-03-01;45
88442;6273;2009-03-01;45
88443;6273;2010-03-01;45
88444;6273;2011-03-01;45
88445;6273;2012-03-01;45
88446;6273;2013-03-01;45
88447;6273;2014-03-01;45
88448;6273;2015-03-01;45
88449;6273;2016-03-01;45
88450;6273;2017-03-01;45
88451;6273;2018-03-01;45
88452;6274;2017-03-01;15
88453;6274;2018-03-01;15
88454;6275;2012-03-01;45
88455;6275;2013-03-01;45
88456;6275;2014-03-01;45
88457;6275;2015-03-01;45
88458;6275;2016-03-01;45
88459;6275;2017-03-01;45
88460;6275;2018-03-01;45
88461;6276;1995-03-01;45
88462;6276;1996-03-01;45
88463;6276;1997-03-01;45
88464;6276;1998-03-01;45
88465;6276;1999-03-01;45
88466;6276;2000-03-01;45
88467;6276;2001-03-01;45
88468;6276;2002-03-01;45
88469;6276;2003-03-01;45
88470;6276;2004-03-01;45
88471;6276;2005-03-01;45
88472;6276;2006-03-01;45
88473;6276;2007-03-01;45
88474;6276;2008-03-01;45
88475;6277;2011-03-01;45
88476;6277;2012-03-01;45
88477;6277;2013-03-01;45
88478;6277;2014-03-01;45
88479;6277;2015-03-01;45
88480;6277;2016-03-01;45
88481;6277;2017-03-01;45
88482;6277;2018-03-01;45
88483;6278;1979-03-01;45
88484;6278;1980-03-01;45
88485;6278;1981-03-01;45
88486;6278;1982-03-01;45
88487;6278;1983-03-01;45
88488;6278;1984-03-01;45
88489;6278;1985-03-01;45
88490;6278;1986-03-01;45
88491;6278;1987-03-01;45
88492;6278;1988-03-01;45
88493;6278;1989-03-01;45
88494;6278;1990-03-01;45
88495;6278;1991-03-01;45
88496;6278;1992-03-01;45
88497;6278;1993-03-01;45
88498;6278;1994-03-01;45
88499;6278;1995-03-01;45
88500;6278;1996-03-01;45
88501;6278;1997-03-01;45
88502;6278;1998-03-01;45
88503;6278;1999-03-01;45
88504;6278;2000-03-01;45
88505;6278;2001-03-01;45
88506;6278;2002-03-01;45
88507;6278;2003-03-01;45
88508;6278;2004-03-01;45
88509;6278;2005-03-01;45
88510;6278;2006-03-01;45
88511;6278;2007-03-01;45
88512;6278;2008-03-01;45
88513;6278;2009-03-01;45
88514;6278;2010-03-01;45
88515;6278;2011-03-01;45
88516;6278;2012-03-01;45
88517;6278;2013-03-01;45
88518;6278;2014-03-01;45
88519;6279;2002-03-01;45
88520;6279;2003-03-01;45
88521;6279;2004-03-01;45
88522;6279;2005-03-01;45
88523;6279;2006-03-01;45
88524;6279;2007-03-01;45
88525;6279;2008-03-01;45
88526;6279;2009-03-01;45
88527;6279;2010-03-01;45
88528;6281;2012-03-01;45
88529;6281;2013-03-01;45
88530;6281;2014-03-01;45
88531;6281;2015-03-01;45
88532;6281;2016-03-01;45
88533;6281;2017-03-01;45
88534;6281;2018-03-01;45
88535;6282;1972-03-01;45
88536;6282;1973-03-01;45
88537;6282;1974-03-01;45
88538;6282;1975-03-01;45
88539;6282;1976-03-01;45
88540;6282;1977-03-01;45
88541;6282;1978-03-01;45
88542;6282;1979-03-01;45
88543;6282;1980-03-01;45
88544;6282;1981-03-01;45
88545;6282;1982-03-01;45
88546;6282;1983-03-01;45
88547;6282;1984-03-01;45
88548;6282;1985-03-01;45
88549;6282;1986-03-01;45
88550;6282;1987-03-01;45
88551;6282;1988-03-01;45
88552;6282;1989-03-01;45
88553;6282;1990-03-01;45
88554;6282;1991-03-01;45
88555;6282;1992-03-01;45
88556;6282;1993-03-01;45
88557;6282;1994-03-01;45
88558;6282;1995-03-01;45
88559;6282;1996-03-01;45
88560;6282;1997-03-01;45
88561;6282;1998-03-01;45
88562;6282;1999-03-01;45
88563;6282;2000-03-01;45
88564;6282;2001-03-01;45
88565;6282;2002-03-01;45
88566;6282;2003-03-01;45
88567;6282;2004-03-01;45
88568;6282;2005-03-01;45
88569;6282;2006-03-01;45
88570;6282;2007-03-01;45
88571;6282;2008-03-01;45
88572;6282;2009-03-01;45
88573;6282;2010-03-01;45
88574;6282;2011-03-01;45
88575;6282;2012-03-01;45
88576;6282;2013-03-01;45
88577;6282;2014-03-01;45
88578;6282;2015-03-01;45
88579;6282;2016-03-01;45
88580;6282;2017-03-01;45
88581;6282;2018-03-01;45
88582;6283;2003-03-01;25
88583;6283;2004-03-01;25
88584;6283;2005-03-01;25
88585;6283;2006-03-01;25
88586;6283;2007-03-01;25
88587;6283;2008-03-01;25
88588;6283;2009-03-01;25
88589;6283;2010-03-01;25
88590;6283;2011-03-01;25
88591;6283;2012-03-01;25
88592;6283;2013-03-01;25
88593;6283;2014-03-01;25
88594;6283;2015-03-01;25
88595;6283;2016-03-01;25
88596;6283;2017-03-01;25
88597;6283;2018-03-01;25
88598;6284;2014-03-01;45
88599;6284;2015-03-01;45
88600;6284;2016-03-01;45
88601;6284;2017-03-01;45
88602;6284;2018-03-01;45
88603;6285;2008-03-01;45
88604;6285;2009-03-01;45
88605;6285;2010-03-01;45
88606;6285;2011-03-01;45
88607;6285;2012-03-01;45
88608;6285;2013-03-01;45
88609;6285;2014-03-01;45
88610;6285;2015-03-01;45
88611;6285;2016-03-01;45
88612;6285;2017-03-01;45
88613;6285;2018-03-01;45
88614;6286;1972-03-01;45
88615;6286;1973-03-01;45
88616;6286;1974-03-01;45
88617;6286;1975-03-01;45
88618;6286;1976-03-01;45
88619;6286;1977-03-01;45
88620;6286;1978-03-01;45
88621;6286;1979-03-01;45
88622;6287;2013-03-01;45
88623;6287;2014-03-01;45
88624;6287;2015-03-01;45
88625;6287;2016-03-01;45
88626;6287;2017-03-01;45
88627;6287;2018-03-01;45
88628;6288;1991-03-01;45
88629;6288;1992-03-01;45
88630;6288;1993-03-01;45
